   Antena   Frek.èvor     Prost.èvor   Prostor X[m]       Frek.[Hz]         Re(I) [A]         Im(I) [A]        Abs(I) [A]        Phi(I) [A]
     1           2              3           0,396         1,10E+007          1,271E-003       -6,838E-004        1,444E-003       -4,934E-001
     1           2              4           0,594         1,10E+007          1,852E-003       -9,972E-004        2,104E-003       -4,938E-001
     1           2              5           0,792         1,10E+007          2,438E-003       -1,314E-003        2,770E-003       -4,943E-001
     1           2              6           0,990         1,10E+007          3,032E-003       -1,636E-003        3,445E-003       -4,948E-001
     1           2              7           1,188         1,10E+007          3,635E-003       -1,964E-003        4,132E-003       -4,953E-001
     1           2              8           1,386         1,10E+007          4,248E-003       -2,298E-003        4,829E-003       -4,958E-001
     1           2              9           1,584         1,10E+007          4,869E-003       -2,637E-003        5,538E-003       -4,963E-001
     1           2             10           1,782         1,10E+007          5,500E-003       -2,981E-003        6,256E-003       -4,967E-001
     1           2             11           1,980         1,10E+007          6,138E-003       -3,330E-003        6,983E-003       -4,972E-001
     1           2             12           2,178         1,10E+007          6,782E-003       -3,684E-003        7,718E-003       -4,976E-001
     1           2             13           2,376         1,10E+007          7,432E-003       -4,040E-003        8,459E-003       -4,979E-001
     1           2             14           2,574         1,10E+007          8,087E-003       -4,400E-003        9,206E-003       -4,983E-001
     1           2             15           2,772         1,10E+007          8,745E-003       -4,762E-003        9,957E-003       -4,986E-001
     1           2             16           2,970         1,10E+007          9,404E-003       -5,125E-003        1,071E-002       -4,990E-001
     1           2             17           3,168         1,10E+007          1,007E-002       -5,489E-003        1,146E-002       -4,993E-001
     1           2             18           3,366         1,10E+007          1,073E-002       -5,853E-003        1,222E-002       -4,996E-001
     1           2             19           3,564         1,10E+007          1,138E-002       -6,217E-003        1,297E-002       -4,998E-001
     1           2             20           3,762         1,10E+007          1,204E-002       -6,578E-003        1,372E-002       -5,001E-001
     1           2             21           3,960         1,10E+007          1,269E-002       -6,938E-003        1,446E-002       -5,003E-001
     1           2             22           4,158         1,10E+007          1,334E-002       -7,295E-003        1,520E-002       -5,006E-001
     1           2             23           4,356         1,10E+007          1,397E-002       -7,648E-003        1,593E-002       -5,008E-001
     1           2             24           4,554         1,10E+007          1,460E-002       -7,997E-003        1,665E-002       -5,010E-001
     1           2             25           4,752         1,10E+007          1,522E-002       -8,341E-003        1,736E-002       -5,012E-001
     1           2             26           4,950         1,10E+007          1,583E-002       -8,679E-003        1,806E-002       -5,014E-001
     1           2             27           5,149         1,10E+007          1,643E-002       -9,010E-003        1,874E-002       -5,016E-001
     1           2             28           5,347         1,10E+007          1,702E-002       -9,334E-003        1,941E-002       -5,017E-001
     1           2             29           5,545         1,10E+007          1,759E-002       -9,650E-003        2,006E-002       -5,019E-001
     1           2             30           5,743         1,10E+007          1,814E-002       -9,958E-003        2,069E-002       -5,020E-001
     1           2             31           5,941         1,10E+007          1,868E-002       -1,026E-002        2,131E-002       -5,022E-001
     1           2             32           6,139         1,10E+007          1,920E-002       -1,054E-002        2,190E-002       -5,023E-001
     1           2             33           6,337         1,10E+007          1,970E-002       -1,082E-002        2,247E-002       -5,024E-001
     1           2             34           6,535         1,10E+007          2,018E-002       -1,109E-002        2,302E-002       -5,026E-001
     1           2             35           6,733         1,10E+007          2,064E-002       -1,135E-002        2,355E-002       -5,027E-001
     1           2             36           6,931         1,10E+007          2,108E-002       -1,159E-002        2,405E-002       -5,028E-001
     1           2             37           7,129         1,10E+007          2,149E-002       -1,182E-002        2,453E-002       -5,029E-001
     1           2             38           7,327         1,10E+007          2,188E-002       -1,204E-002        2,497E-002       -5,029E-001
     1           2             39           7,525         1,10E+007          2,225E-002       -1,224E-002        2,539E-002       -5,030E-001
     1           2             40           7,723         1,10E+007          2,259E-002       -1,243E-002        2,578E-002       -5,031E-001
     1           2             41           7,921         1,10E+007          2,291E-002       -1,261E-002        2,615E-002       -5,032E-001
     1           2             42           8,119         1,10E+007          2,319E-002       -1,277E-002        2,648E-002       -5,032E-001
     1           2             43           8,317         1,10E+007          2,346E-002       -1,291E-002        2,678E-002       -5,033E-001
     1           2             44           8,515         1,10E+007          2,369E-002       -1,304E-002        2,704E-002       -5,033E-001
     1           2             45           8,713         1,10E+007          2,390E-002       -1,316E-002        2,728E-002       -5,034E-001
     1           2             46           8,911         1,10E+007          2,407E-002       -1,326E-002        2,748E-002       -5,034E-001
     1           2             47           9,109         1,10E+007          2,422E-002       -1,334E-002        2,765E-002       -5,034E-001
     1           2             48           9,307         1,10E+007          2,434E-002       -1,341E-002        2,779E-002       -5,034E-001
     1           2             49           9,505         1,10E+007          2,443E-002       -1,346E-002        2,789E-002       -5,035E-001
     1           2             50           9,703         1,10E+007          2,449E-002       -1,349E-002        2,796E-002       -5,035E-001
     1           2             51           9,901         1,10E+007          2,452E-002       -1,351E-002        2,799E-002       -5,035E-001
     1           2             52          10,099         1,10E+007          2,452E-002       -1,351E-002        2,799E-002       -5,035E-001
     1           2             53          10,297         1,10E+007          2,449E-002       -1,349E-002        2,796E-002       -5,035E-001
     1           2             54          10,495         1,10E+007          2,443E-002       -1,346E-002        2,789E-002       -5,035E-001
     1           2             55          10,693         1,10E+007          2,434E-002       -1,341E-002        2,779E-002       -5,034E-001
     1           2             56          10,891         1,10E+007          2,422E-002       -1,334E-002        2,765E-002       -5,034E-001
     1           2             57          11,089         1,10E+007          2,407E-002       -1,326E-002        2,748E-002       -5,034E-001
     1           2             58          11,287         1,10E+007          2,390E-002       -1,316E-002        2,728E-002       -5,034E-001
     1           2             59          11,485         1,10E+007          2,369E-002       -1,304E-002        2,704E-002       -5,033E-001
     1           2             60          11,683         1,10E+007          2,346E-002       -1,291E-002        2,678E-002       -5,033E-001
     1           2             61          11,881         1,10E+007          2,319E-002       -1,277E-002        2,648E-002       -5,032E-001
     1           2             62          12,079         1,10E+007          2,291E-002       -1,261E-002        2,615E-002       -5,032E-001
     1           2             63          12,277         1,10E+007          2,259E-002       -1,243E-002        2,578E-002       -5,031E-001
     1           2             64          12,475         1,10E+007          2,225E-002       -1,224E-002        2,539E-002       -5,030E-001
     1           2             65          12,673         1,10E+007          2,188E-002       -1,204E-002        2,497E-002       -5,029E-001
     1           2             66          12,871         1,10E+007          2,149E-002       -1,182E-002        2,453E-002       -5,029E-001
     1           2             67          13,069         1,10E+007          2,108E-002       -1,159E-002        2,405E-002       -5,028E-001
     1           2             68          13,267         1,10E+007          2,064E-002       -1,135E-002        2,355E-002       -5,027E-001
     1           2             69          13,465         1,10E+007          2,018E-002       -1,109E-002        2,302E-002       -5,026E-001
     1           2             70          13,663         1,10E+007          1,970E-002       -1,082E-002        2,247E-002       -5,024E-001
     1           2             71          13,861         1,10E+007          1,920E-002       -1,054E-002        2,190E-002       -5,023E-001
     1           2             72          14,059         1,10E+007          1,868E-002       -1,026E-002        2,131E-002       -5,022E-001
